# id                    Nep   period     totamp   A1      A2      A3      phi1     phi2     phi3     phi21    phi31    meanmag   cost     phcov   phcov2   snr      Npt   order   minmax   phaseshift   id_2                  Nep_rv   totamp_rv   A1_rv     A2_rv    A3_rv    phi1_rv   phi2_rv   phi3_rv   phi21_rv   phi31_rv   mean_rv    cost_rv   phcov_rv   snr_rv    Npt_rv   order_rv   minmax_rv   remark  
  1058066262817534336   47    0.660417   0.908    0.309   0.163   0.106   -0.325   1.862    -1.922   8.7953   5.3365   9.711     0.0046   0.92    0.944    1175.8   47    6       0.877    -0.052       1058066262817534336   11       68.193      28.668    10.128   3.116    -0.077    2.805     -0.583    9.2425     5.9313     -165.596   0.0548    0.79       1528.0    11       3          59.334      1       
  695655337537044864    35    0.547198   0.969    0.348   0.143   0.116   1.918    -0.083   -1.995   8.6472   4.8169   11.778    0.0301   0.92    0.922    184.8    35    5       0.982    0.305        695655337537044864    13       63.685      28.932    9.482    2.871    -0.555    1.219     -2.689    8.6117     5.2592     -77.454    2.7069    0.865      316.1     13       3          61.841      1       
  630421935431871232    29    0.452405   1.089    0.405   0.181   0.118   -2.433   3.677    -2.53    8.5418   4.7674   10.696    7.0E-4   0.881   0.893    3299.4   29    6       1.093    -0.387       630421935431871232    11       66.218      29.875    9.277    3.303    -0.187    2.522     -1.06     9.1783     5.7831     89.216     0.0192    0.806      59794.4   11       4          64.621      1       
  6774717933372604544   44    0.449159   1.137    0.379   0.192   0.123   1.471    5.338    -3.101   8.6798   5.0527   12.969    0.0358   0.909   0.908    250.1    44    6       1.172    0.234        6774717933372604544   7        65.942      26.203    8.306    8.718    -0.142    2.339     -0.907    8.9066     5.8026     -35.208    0.0       0.797      19983.7   7        6          58.318      1       
  6768845304331810560   29    0.442613   1.228    0.38    0.228   0.153   0.951    4.281    1.634    8.6633   5.0656   13.139    0.0026   0.864   0.871    1428.6   29    6       1.05     0.151        6768845304331810560   12       66.835      32.125    6.776    1.912    -0.248    2.577     -2.008    9.3561     5.0189     -9.156     3.3847    0.772      22.1      12       3          74.354      1       
  6700098580320909440   30    0.56775    0.558    0.226   0.095   0.047   -0.725   1.13     -2.911   8.8627   5.5458   14.085    0.0087   0.885   0.857    133.2    30    4       0.59     -0.115       6700098580320909440   10       0.069       0.019     0.01     0.006    -0.037    0.021     0.058     6.3786     6.4525     81.542     21.7526   0.709      0.0       10       3          292.384     r       
  6310107372225494784   27    0.53264    0.992    0.319   0.191   0.104   2.068    0.651    -0.622   9.0818   5.7409   13.043    0.0025   0.775   0.771    437.5    27    5       0.913    0.329        6310107372225494784   12       66.834      26.763    12.863   0.652    -0.412    1.988     0.57      9.0955     8.0898     -42.92     3.3066    0.77       27.3      12       3          74.332      1       
  6223312164847573376   25    0.493241   1.046    0.351   0.165   0.127   1.508    5.311    -3.198   8.5787   4.8451   13.091    0.0061   0.864   0.897    825.1    25    5       1.062    0.24         6223312164847573376   13       74.152      32.813    2.959    4.368    -0.248    3.873     1.837     10.6531    8.8655     -19.214    0.8451    0.726      157.5     13       3          72.74       1       
  6190268571961010944   24    0.596055   0.45     0.18    0.076   0.039   -2.537   3.977    -1.613   9.0508   5.9981   11.619    5.0E-4   0.844   0.855    327.4    24    6       0.445    -0.404       6190268571961010944   13       46.569      17.843    8.743    2.373    -0.223    2.178     -1.175    8.906      5.7763     -70.534    1.3056    0.835      75.1      13       3          53.057      1       
  6096455220523450112   26    0.607117   0.497    0.202   0.083   0.039   0.706    4.123    1.843    8.9941   6.0077   11.833    4.0E-4   0.889   0.836    478.9    26    6       0.483    0.112        6096455220523450112   13       56.031      24.145    8.226    1.171    -0.164    2.646     -0.044    9.2569     6.7305     147.78     0.5686    0.83       156.6     13       3          53.154      1       
  6045463444650135808   55    0.446112   1.121    0.374   0.183   0.139   0.099    2.5      -1.099   8.5848   4.8863   13.356    0.0207   0.93    0.943    864.7    55    6       1.107    0.016        6045463444650135808   13       63.732      28.715    7.304    0.756    -0.098    2.28      -3.085    8.7587     3.4918     63.902     4.3822    0.791      22.3      13       3          77.994      1       
  5895470164360257536   56    0.517314   0.852    0.304   0.149   0.09    2.297    0.657    -0.597   8.6296   5.0787   13.353    0.0517   0.877   0.907    157.3    56    4       0.94     0.366        5895470164360257536   11       59.836      29.817    1.086    0.078    0.014     -0.358    -2.083    12.1801    4.158      178.138    2.2268    0.699      36.5      11       3          66.164      1       
  5891984987370441216   51    0.418264   0.777    0.308   0.14    0.07    2.582    1.392    0.333    8.7947   5.1535   11.734    0.0279   0.927   0.925    180.0    51    5       0.835    0.411        5891984987370441216   13       41.064      18.899    5.639    2.697    -0.035    2.394     -1.122    8.7468     5.2655     -52.901    1.1532    0.704      67.9      13       3          43.698      1       
  5481339590753150208   33    0.485743   0.413    0.175   0.068   0.03    2.447    1.411    0.776    9.0833   6.0013   9.439     0.0013   0.902   0.836    360.8    33    5       0.412    0.389        5481339590753150208   13       50.941      20.826    8.135    3.719    -0.217    2.541     -0.775    9.2581     6.1596     62.015     0.2127    0.787      406.8     13       3          42.778      1       
  5235832044601813632   41    0.523692   0.964    0.328   0.154   0.118   -3.057   2.599    2.134    8.7139   5.0221   12.655    0.0185   0.925   0.892    324.2    41    6       0.999    -0.487       5235832044601813632   13       65.246      34.033    3.214    2.641    -0.386    1.819     -0.74     8.8747     6.7028     217.159    2.3472    0.782      47.1      13       3          69.045      1       
  3698725337376560512   34    0.475597   0.969    0.331   0.185   0.107   0.827    4.121    1.493    8.7494   5.2943   10.532    0.0176   0.903   0.903    157.1    34    6       0.985    0.132        3698725337376560512   14       69.327      26.594    8.069    7.475    -0.305    2.048     -1.722    8.9416     5.4766     -3.251     0.6562    0.844      1166.2    14       4          69.651      1       
  3160394544516695296   25    0.523515   0.526    0.206   0.09    0.045   1.514    5.79     -2.323   9.0453   5.701    12.232    1.0E-4   0.868   0.807    2202.4   25    4       0.527    0.241        3160394544516695296   14       69.879      25.897    12.686   7.655    -0.321    2.321     -1.174    9.2473     6.0731     -3.663     1.0376    0.741      145.9     14       4          58.827      1       
  2828497068363486720   29    0.640972   0.53     0.204   0.087   0.053   1.638    -0.24    -1.947   9.0511   5.7065   10.323    0.0051   0.885   0.926    161.2    29    4       0.52     0.261        2828497068363486720   12       30.04       15.188    1.29     0.384    -0.54     5.144     -1.425    6.2231     6.4771     -257.14    0.915     0.59       40.3      12       3          31.749      2       
  2808687029926911360   22    0.554537   0.874    0.292   0.148   0.103   -0.869   0.625    2.485    8.6461   5.0913   12.987    2.0E-4   0.752   0.793    1554.5   22    6       0.828    -0.138       2808687029926911360   14       81.901      33.374    14.623   7.763    -0.467    2.231     -2.437    9.4481     5.2467     -80.618    5.2096    0.753      25.7      14       3          91.533      2       
  2688734709383609344   29    0.463404   1.107    0.382   0.209   0.115   1.842    -0.093   -1.77    8.79     5.2707   11.738    0.0124   0.884   0.907    223.8    29    6       1.036    0.293        2688734709383609344   13       62.344      27.319    7.916    5.204    -0.146    2.161     -1.682    8.7349     5.0377     31.919     1.6133    0.84       164.2     13       3          63.857      1       
  2269713095781309184   30    0.588946   0.807    0.323   0.148   0.034   -1.661   5.58     0.218    8.9017   5.2004   12.367    0.0434   0.883   0.845    66.6     30    4       0.855    -0.264       2269713095781309184   14       52.213      24.119    6.54     1.56     -0.357    2.386     -1.408    9.3828     5.9458     -342.551   5.2506    0.802      25.7      14       3          62.069      1       
  1398766021041835648   40    0.469998   0.87     0.356   0.163   0.078   2.85     1.437    0.442    8.3024   4.4577   11.243    0.0673   0.863   0.921    70.1     40    5       1.247    0.454        1398766021041835648   12       39.876      17.503    6.276    4.108    -0.226    1.487     -1.032    8.2211     5.9282     -347.509   0.6738    0.809      92.2      12       6          41.204      2       
  932265021450529920    31    0.500018   0.523    0.247   0.066   0.016   -1.332   -0.228   1.654    8.7198   5.651    13.299    0.0462   0.86    0.922    37.5     31    5       0.766    -0.212       932265021450529920    13       63.996      26.841    3.05     5.639    -0.192    1.355     2.205     8.0217     2.7799     32.419     1.1027    0.805      106.2     13       3          61.221      2       
  924355886418231680    31    0.481866   0.962    0.305   0.174   0.107   -1.787   5.424    0.189    8.997    5.5487   11.901    0.0065   0.876   0.923    506.2    31    5       0.846    -0.284       924355886418231680    14       73.647      28.495    14.52    5.813    -0.207    2.135     -1.137    8.8329     5.7687     -31.666    3.321     0.858      79.5      14       3          67.553      1       
  896914447011316096    23    0.579274   0.994    0.362   0.168   0.116   0.425    3.271    0.143    8.7028   5.1498   12.375    0.0088   0.891   0.867    176.5    23    5       0.95     0.068        896914447011316096    14       0.084       0.024     0.012    0.008    0.065     0.072     0.091     6.2258     6.1809     -63.303    18.593    0.845      0.0       14       3          193.274     r       
  346213160500048000    31    0.779016   0.572    0.231   0.083   0.068   -2.039   4.585    -1.351   8.6639   4.7663   12.623    0.0057   0.907   0.794    178.7    31    6       0.563    -0.325       346213160500048000    12       54.038      20.899    9.289    4.481    -0.255    2.485     -1.616    9.2788     5.4325     63.717     0.8442    0.82       193.9     12       3          53.801      1       
  6788756669633846016   34    0.540426   0.955    0.321   0.149   0.115   2.416    0.864    -0.39    8.5976   4.9271   13.147    0.0013   0.919   0.858    1609.0   34    6       0.936    0.385        6788756669633846016   11       63.977      31.901    4.529    1.464    -0.545    1.814     -2.18     9.1869     5.7373     -179.756   8.3058    0.8        12.5      11       3          92.619      2       
  6673357220582578304   31    0.510247   0.342    0.147   0.054   0.019   -2.003   5.017    0.033    9.0236   6.0432   10.576    8.0E-4   0.822   0.823    302.9    31    4       0.352    -0.319       6673357220582578304   14       45.863      18.182    7.436    4.32     -0.161    2.639     -0.632    9.2442     6.1334     -8.14      0.2529    0.822      497.2     14       4          40.696      1       
  6547228908864004864   35    0.883095   0.429    0.178   0.064   0.034   -2.905   3.511    -2.461   9.3218   6.2551   10.602    0.002    0.789   0.784    346.0    35    4       0.453    -0.462       6547228908864004864   13       49.015      18.179    8.901    4.382    0.035     3.05      0.01      9.2638     6.1896     -1.578     0.4225    0.765      400.1     13       3          45.006      1       
  6393591881373152768   52    0.495578   1.019    0.353   0.177   0.116   -1.108   0.239    1.664    8.7384   4.9885   12.941    0.0499   0.916   0.925    140.8    52    5       1.048    -0.176       6393591881373152768   12       55.651      23.677    7.098    7.592    0.007     2.193     -1.23     8.4628     5.0337     84.566     2.685     0.847      33.9      12       3          63.258      1       
  6308159961037880576   25    0.613048   0.392    0.161   0.063   0.015   -2.948   3.078    -3.453   8.9735   5.3905   12.151    0.0062   0.878   0.823    89.4     25    4       0.454    -0.469       6308159961037880576   14       37.078      16.653    4.013    1.071    -0.291    1.726     -3.088    8.5906     4.067      24.433     1.1593    0.778      56.6      14       4          40.428      2       
  6226585956422527616   55    0.698501   0.75     0.264   0.13    0.079   2.011    0.517    -0.826   9.0608   5.7066   12.399    0.015    0.938   0.947    248.9    55    6       0.826    0.32         6226585956422527616   13       101.027     23.778    27.544   12.844   -0.654    2.492     -0.299    10.0835    7.9466     93.748     1.4684    0.739      258.2     13       3          73.958      2       
  6118808532434076032   32    0.489971   0.88     0.366   0.151   0.082   -1.512   5.565    0.386    8.5895   4.9227   13.421    0.0198   0.878   0.897    119.7    32    5       0.926    -0.241       6118808532434076032   10       150.195     46.521    27.252   20.912   -0.891    1.788     -1.752    9.8532     7.2038     261.208    1.9236    0.841      98.1      10       3          128.594     2       
  5842022521844815744   48    0.467287   1.157    0.402   0.186   0.142   -2.068   4.435    -1.415   8.5712   4.7897   12.435    0.0136   0.921   0.921    1099.8   48    6       1.134    -0.329       5842022521844815744   13       70.889      28.539    13.134   5.125    -0.233    2.338     -0.607    9.0872     6.3757     65.77      3.0324    0.816      43.6      13       3          72.613      1       
  5518526895074787328   46    0.55987    0.832    0.28    0.133   0.095   -2.713   3.25     -3.037   8.676    5.1023   12.769    7.0E-4   0.919   0.895    2036.0   46    6       0.775    -0.432       5518526895074787328   10       42.729      20.709    0.985    0.674    -0.568    1.804     0.98      9.2228     8.9668     345.741    1.0496    0.571      46.1      10       3          45.822      2       
  5338774988990808064   45    0.601132   0.922    0.337   0.155   0.103   -1.797   5.063    -0.291   8.6576   5.1007   12.529    0.0131   0.939   0.941    310.2    45    6       0.954    -0.286       5338774988990808064   14       48.602      23.645    5.257    1.599    -0.503    1.751     -1.88     9.0396     5.9111     117.843    6.4112    0.823      11.3      14       3          91.614      2       
  3797319369672686592   35    0.626338   1.047    0.34    0.18    0.122   2.655    1.493    0.663    8.7489   5.2649   10.992    0.0034   0.919   0.858    1673.2   35    6       0.923    0.423        3797319369672686592   15       61.236      28.648    6.975    2.907    0.022     3.272     -0.305    9.5099     5.9104     162.004    0.6691    0.806      218.5     15       3          57.092      1       
  3393783106037344128   29    0.61277    0.48     0.181   0.082   0.048   2.301    0.985    0.058    8.9504   5.7227   13.374    0.001    0.893   0.866    402.2    29    5       0.482    0.366        3393783106037344128   15       92.837      39.942    10.555   3.771    -0.147    3.599     -3.479    10.177     3.2461     169.87     5.0674    0.784      37.9      15       3          112.03      0
  2689556491246048896   31    0.459305   1.28     0.413   0.204   0.163   -0.159   1.955    -1.919   8.5561   4.8411   11.136    0.015    0.887   0.847    408.9    31    5       1.135    -0.025       2689556491246048896   14       47.781      23.355    2.981    0.806    -0.039    1.797     -2.345    8.1588     4.0558     -51.75     2.0843    0.635      27.0      14       3          50.825      2       
  2336550174250087936   35    0.493352   1.051    0.349   0.177   0.12    1.012    4.381    1.841    8.6406   5.0899   10.204    0.0222   0.894   0.904    223.0    35    5       1.074    0.161        2336550174250087936   15       70.296      29.605    9.482    5.967    -0.434    1.802     -2.283    8.9529     5.3013     50.557     0.214     0.85       5511.9    15       5          67.391      1       
  2329707050101123712   28    0.449124   1.074    0.36    0.191   0.13    -2.959   2.701    2.475    8.618    5.068    12.294    0.0132   0.908   0.858    170.1    28    6       1.105    -0.471       2329707050101123712   13       84.583      30.274    12.337   11.361   -0.498    2.075     -1.817    9.3542     5.9596     1.411      1.2455    0.802      539.9     13       3          77.86       1       
  1797739517580809856   27    0.467144   0.715    0.266   0.13    0.066   -3.137   2.634    2.523    8.9089   5.6518   11.073    0.0076   0.886   0.888    148.5    27    4       0.723    -0.499       1797739517580809856   15       61.581      26.451    7.768    2.099    -0.017    2.8       0.2       9.1178     6.5343     0.604      0.3822    0.762      443.1     15       3          60.405      1       
  1699041955096306560   42    0.652428   0.969    0.322   0.175   0.114   3.127    2.58     2.231    8.8918   5.415    13.075    0.0027   0.884   0.86     1388.3   42    6       0.896    0.498        1699041955096306560   13       63.931      29.972    8.351    2.492    -0.118    2.394     -0.534    8.9129     6.1031     -134.769   3.24      0.8        30.2      13       3          72.988      1       
